Pizza_Id,Order_Id,Pizza_Name_Id,Quantity,Order Date,Order Date,Order Date,,Order Time,Unit Price,Total Price,Pizza Size,Pizza Category,Pizza Ingredients,pizza_name
11929,5238,Ital_Veggie_S,1,29/03/2015,29/03/2015,29/03/2015,,7:23 pm,$12.75,$12.75,Small,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
11930,5239,Green_Garden_L,1,29/03/2015,29/03/2015,29/03/2015,,7:23 pm,$20.25,$20.25,Large,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
11931,5239,Ital_Cpcllo_M,1,29/03/2015,29/03/2015,29/03/2015,,7:23 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
11932,5240,Napolitana_S,1,29/03/2015,29/03/2015,29/03/2015,,7:43 pm,$12.00,$12.00,Small,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
11933,5241,Cali_Ckn_L,1,29/03/2015,29/03/2015,29/03/2015,,7:53 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
11934,5241,Ital_Cpcllo_M,1,29/03/2015,29/03/2015,29/03/2015,,7:53 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
11935,5242,Classic_Dlx_M,1,29/03/2015,29/03/2015,29/03/2015,,7:56 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
11936,5243,Big_Meat_S,1,29/03/2015,29/03/2015,29/03/2015,,8:03 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
11937,5243,Green_Garden_S,1,29/03/2015,29/03/2015,29/03/2015,,8:03 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
11938,5244,Bbq_Ckn_L,1,29/03/2015,29/03/2015,29/03/2015,,8:26 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
11939,5244,Five_Cheese_L,1,29/03/2015,29/03/2015,29/03/2015,,8:26 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
11940,5244,Ital_Cpcllo_M,1,29/03/2015,29/03/2015,29/03/2015,,8:26 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
11941,5245,Prsc_Argla_M,1,29/03/2015,29/03/2015,29/03/2015,,8:29 pm,$16.50,$16.50,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
11942,5246,Pepperoni_S,1,29/03/2015,29/03/2015,29/03/2015,,10:27 pm,$9.75,$9.75,Small,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
11943,5247,Cali_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,10:50 am,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
11944,5247,Ckn_Alfredo_L,1,30/03/2015,30/03/2015,30/03/2015,,10:50 am,$20.75,$20.75,Large,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
11945,5247,Ckn_Pesto_S,1,30/03/2015,30/03/2015,30/03/2015,,10:50 am,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
11946,5248,Bbq_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,11:15 am,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
11947,5248,Green_Garden_S,1,30/03/2015,30/03/2015,30/03/2015,,11:15 am,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
11948,5248,Mexicana_S,1,30/03/2015,30/03/2015,30/03/2015,,11:15 am,$12.00,$12.00,Small,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
11949,5248,Peppr_Salami_L,1,30/03/2015,30/03/2015,30/03/2015,,11:15 am,$20.75,$20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
11950,5249,Soppressata_M,1,30/03/2015,30/03/2015,30/03/2015,,11:25 am,$16.50,$16.50,Medium,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
11951,5249,Spicy_Ital_S,1,30/03/2015,30/03/2015,30/03/2015,,11:25 am,$12.50,$12.50,Small,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
11952,5249,Thai_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,11:25 am,$16.75,$16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
11953,5250,Pepperoni_S,1,30/03/2015,30/03/2015,30/03/2015,,11:42 am,$9.75,$9.75,Small,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
11954,5251,Ital_Cpcllo_L,1,30/03/2015,30/03/2015,30/03/2015,,11:52 am,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
11955,5251,Mediterraneo_S,1,30/03/2015,30/03/2015,30/03/2015,,11:52 am,$12.00,$12.00,Small,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
11956,5251,Mexicana_M,1,30/03/2015,30/03/2015,30/03/2015,,11:52 am,$16.00,$16.00,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
11957,5251,Veggie_Veg_M,1,30/03/2015,30/03/2015,30/03/2015,,11:52 am,$16.00,$16.00,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
11958,5252,Big_Meat_S,1,30/03/2015,30/03/2015,30/03/2015,,12:12 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
11959,5253,Southw_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,12:16 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
11960,5254,Bbq_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,12:18 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
11961,5254,Pepperoni_L,1,30/03/2015,30/03/2015,30/03/2015,,12:18 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
11962,5255,Napolitana_M,1,30/03/2015,30/03/2015,30/03/2015,,12:30 pm,$16.00,$16.00,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
11963,5256,Ital_Cpcllo_L,1,30/03/2015,30/03/2015,30/03/2015,,12:36 pm,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
11964,5257,Calabrese_S,1,30/03/2015,30/03/2015,30/03/2015,,12:37 pm,$12.25,$12.25,Small,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
11965,5258,Green_Garden_S,1,30/03/2015,30/03/2015,30/03/2015,,12:44 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
11966,5258,Ital_Veggie_L,1,30/03/2015,30/03/2015,30/03/2015,,12:44 pm,$21.00,$21.00,Large,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
11967,5258,Spicy_Ital_M,1,30/03/2015,30/03/2015,30/03/2015,,12:44 pm,$16.50,$16.50,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
11968,5259,Ital_Supr_M,1,30/03/2015,30/03/2015,30/03/2015,,12:52 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
11969,5259,Soppressata_L,1,30/03/2015,30/03/2015,30/03/2015,,12:52 pm,$20.75,$20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
11970,5260,Four_Cheese_L,1,30/03/2015,30/03/2015,30/03/2015,,12:57 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
11971,5261,Bbq_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,1:09 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
11972,5261,Peppr_Salami_S,1,30/03/2015,30/03/2015,30/03/2015,,1:09 pm,$12.50,$12.50,Small,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
11973,5262,Big_Meat_S,1,30/03/2015,30/03/2015,30/03/2015,,1:20 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
11974,5262,Classic_Dlx_M,1,30/03/2015,30/03/2015,30/03/2015,,1:20 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
11975,5263,Classic_Dlx_M,1,30/03/2015,30/03/2015,30/03/2015,,1:23 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
11976,5264,Bbq_Ckn_S,1,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$12.75,$12.75,Small,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
11977,5264,Big_Meat_S,4,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$12.00,$48.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
11978,5264,Brie_Carre_S,1,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
11979,5264,Five_Cheese_L,1,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
11980,5264,Spinach_Fet_S,1,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
11981,5264,Spinach_Supr_S,1,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
11982,5264,Thai_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
11983,5264,Thai_Ckn_S,1,30/03/2015,30/03/2015,30/03/2015,,1:24 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
11984,5265,Ckn_Alfredo_M,1,30/03/2015,30/03/2015,30/03/2015,,1:29 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
11985,5266,Cali_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
11986,5266,Hawaiian_L,2,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$16.50,$33.00,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
11987,5266,Napolitana_L,1,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
11988,5266,Pep_Msh_Pep_S,1,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
11989,5266,Prsc_Argla_L,1,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$20.75,$20.75,Large,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
11990,5266,Prsc_Argla_M,1,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$16.50,$16.50,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
11991,5266,Southw_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
11992,5266,Veggie_Veg_S,1,30/03/2015,30/03/2015,30/03/2015,,1:53 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
11993,5267,Big_Meat_S,1,30/03/2015,30/03/2015,30/03/2015,,2:17 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
11994,5267,Ital_Supr_L,1,30/03/2015,30/03/2015,30/03/2015,,2:17 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
11995,5268,Bbq_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,2:27 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
11996,5269,Ckn_Alfredo_M,1,30/03/2015,30/03/2015,30/03/2015,,3:05 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
11997,5269,Southw_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,3:05 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
11998,5270,Bbq_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,3:12 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
11999,5270,Mediterraneo_S,1,30/03/2015,30/03/2015,30/03/2015,,3:12 pm,$12.00,$12.00,Small,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
12000,5271,Bbq_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,3:23 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
12001,5272,Bbq_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,3:39 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
12002,5272,Ital_Supr_L,1,30/03/2015,30/03/2015,30/03/2015,,3:39 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
12003,5272,Spinach_Fet_S,1,30/03/2015,30/03/2015,30/03/2015,,3:39 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
12004,5273,Big_Meat_S,1,30/03/2015,30/03/2015,30/03/2015,,3:41 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
12005,5274,Hawaiian_M,1,30/03/2015,30/03/2015,30/03/2015,,3:55 pm,$13.25,$13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
12006,5275,Cali_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,4:00 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
12007,5276,Green_Garden_S,1,30/03/2015,30/03/2015,30/03/2015,,4:17 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
12008,5277,Big_Meat_S,1,30/03/2015,30/03/2015,30/03/2015,,4:18 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
12009,5277,Brie_Carre_S,1,30/03/2015,30/03/2015,30/03/2015,,4:18 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
12010,5277,Mediterraneo_L,1,30/03/2015,30/03/2015,30/03/2015,,4:18 pm,$20.25,$20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
12011,5277,Spinach_Supr_S,1,30/03/2015,30/03/2015,30/03/2015,,4:18 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
12012,5278,Classic_Dlx_M,1,30/03/2015,30/03/2015,30/03/2015,,4:41 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
12013,5278,Spinach_Fet_S,1,30/03/2015,30/03/2015,30/03/2015,,4:41 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
12014,5279,Sicilian_L,1,30/03/2015,30/03/2015,30/03/2015,,4:44 pm,$20.25,$20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
12015,5280,Ckn_Pesto_L,1,30/03/2015,30/03/2015,30/03/2015,,4:52 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
12016,5280,Four_Cheese_L,1,30/03/2015,30/03/2015,30/03/2015,,4:52 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
12017,5280,Ital_Cpcllo_M,1,30/03/2015,30/03/2015,30/03/2015,,4:52 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
12018,5280,Southw_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,4:52 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
12019,5281,Calabrese_M,1,30/03/2015,30/03/2015,30/03/2015,,4:56 pm,$16.25,$16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
12020,5281,Thai_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,4:56 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
12021,5281,Thai_Ckn_S,1,30/03/2015,30/03/2015,30/03/2015,,4:56 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
12022,5281,The_Greek_Xl,1,30/03/2015,30/03/2015,30/03/2015,,4:56 pm,$25.50,$25.50,Extra Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
12023,5282,Big_Meat_S,1,30/03/2015,30/03/2015,30/03/2015,,5:01 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
12024,5282,Cali_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,5:01 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
12025,5282,Ital_Cpcllo_S,1,30/03/2015,30/03/2015,30/03/2015,,5:01 pm,$12.00,$12.00,Small,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
12026,5283,Southw_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,5:09 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
12027,5284,Cali_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,5:11 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
12028,5284,Pepperoni_L,1,30/03/2015,30/03/2015,30/03/2015,,5:11 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
12029,5284,Soppressata_M,1,30/03/2015,30/03/2015,30/03/2015,,5:11 pm,$16.50,$16.50,Medium,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
12030,5284,Spicy_Ital_L,1,30/03/2015,30/03/2015,30/03/2015,,5:11 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
12031,5285,Cali_Ckn_S,1,30/03/2015,30/03/2015,30/03/2015,,5:34 pm,$12.75,$12.75,Small,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
12032,5285,Southw_Ckn_L,1,30/03/2015,30/03/2015,30/03/2015,,5:34 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
12033,5286,Bbq_Ckn_M,1,30/03/2015,30/03/2015,30/03/2015,,5:49 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
12034,5286,Ital_Cpcllo_L,1,30/03/2015,30/03/2015,30/03/2015,,5:49 pm,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
12035,5286,Pep_Msh_Pep_S,1,30/03/2015,30/03/2015,30/03/2015,,5:49 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
12036,5286,Sicilian_S,1,30/03/2015,30/03/2015,30/03/2015,,5:49 pm,$12.25,$12.25,Small,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
12037,5287,Five_Cheese_L,1,30/03/2015,30/03/2015,30/03/2015,,6:03 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
12038,5288,Peppr_Salami_M,1,30/03/2015,30/03/2015,30/03/2015,,6:08 pm,$16.50,$16.50,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
12039,5289,Spinach_Fet_L,1,30/03/2015,30/03/2015,30/03/2015,,6:17 pm,$20.25,$20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
12040,5290,Big_Meat_S,1,30/03/2015,30/03/2015,30/03/2015,,6:18 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
12041,5290,Ital_Supr_M,1,30/03/2015,30/03/2015,30/03/2015,,6:18 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
12042,5290,Veggie_Veg_L,1,30/03/2015,30/03/2015,30/03/2015,,6:18 pm,$20.25,$20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
12043,5291,Pepperoni_L,1,30/03/2015,30/03/2015,30/03/2015,,6:22 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
